StatusMonth,OccGroup,Score,n
2025-04,2411 Early Childhood (Pre-primary School) Teachers,80,2
2025-04,2411 Early Childhood (Pre-primary School) Teachers,90,1
2025-04,2411 Early Childhood (Pre-primary School) Teachers,85,3
2025-04,2411 Early Childhood (Pre-primary School) Teachers,55,1
2025-04,2411 Early Childhood (Pre-primary School) Teachers,60,2
2025-04,2611 ICT Business and Systems Analysts,65,1
2025-04,2611 ICT Business and Systems Analysts,75,4
2025-04,2611 ICT Business and Systems Analysts,70,1
2025-04,2611 ICT Business and Systems Analysts,80,2
2025-04,2611 ICT Business and Systems Analysts,95,1
2025-04,2611 ICT Business and Systems Analysts,90,2
2025-04,2611 ICT Business and Systems Analysts,85,3
2025-04,2211 Accountants,65,4
2025-04,2211 Accountants,75,1
2025-04,2211 Accountants,70,4
2025-04,2211 Accountants,90,1
2025-04,2211 Accountants,85,1
2025-04,2211 Accountants,60,1
2025-04,"2621 Database and Systems Administrators, and ICT Security Specialists",65,1
2025-04,"2621 Database and Systems Administrators, and ICT Security Specialists",70,2
2025-04,"2212 Auditors, Company Secretaries and Corporate Treasurers",65,2
2025-04,"2212 Auditors, Company Secretaries and Corporate Treasurers",75,1
2025-04,2345 Life Scientists,85,1
2025-04,"2335 Industrial, Mechanical and Production Engineers",65,1
2025-04,"2335 Industrial, Mechanical and Production Engineers",75,1
2025-04,"2335 Industrial, Mechanical and Production Engineers",70,2
2025-04,"2335 Industrial, Mechanical and Production Engineers",80,3
2025-04,"2335 Industrial, Mechanical and Production Engineers",90,3
2025-04,"2335 Industrial, Mechanical and Production Engineers",85,1
2025-04,2339 Other Engineering Professionals,65,3
2025-04,2339 Other Engineering Professionals,70,1
2025-04,2339 Other Engineering Professionals,90,1
2025-04,2341 Agricultural and Forestry Scientists,65,2
2025-04,2341 Agricultural and Forestry Scientists,75,1
2025-04,2341 Agricultural and Forestry Scientists,90,1
2025-04,2544 Registered Nurses,65,22
2025-04,2544 Registered Nurses,75,12
2025-04,2544 Registered Nurses,70,29
2025-04,2544 Registered Nurses,80,12
2025-04,2544 Registered Nurses,90,3
2025-04,2544 Registered Nurses,85,15
2025-04,2544 Registered Nurses,55,3
2025-04,2544 Registered Nurses,60,4
2025-04,2544 Registered Nurses,50,1
2025-04,3513 Chefs,65,4
2025-04,3513 Chefs,75,6
2025-04,3513 Chefs,70,3
2025-04,3513 Chefs,80,6
2025-04,3513 Chefs,55,1
2025-04,3513 Chefs,60,3
2025-04,2334 Electronics Engineers,65,1
2025-04,2334 Electronics Engineers,75,1
2025-04,2334 Electronics Engineers,85,1
2025-04,3232 Metal Fitters and Machinists,75,1
2025-04,2631 Computer Network Professionals,75,1
2025-04,2631 Computer Network Professionals,80,1
2025-04,2631 Computer Network Professionals,85,1
2025-04,2631 Computer Network Professionals,60,1
2025-04,"2342 Chemists, and Food and Wine Scientists",65,1
2025-04,2713 Solicitors,85,1
2025-04,2331 Chemical and Materials Engineers,90,2
2025-04,3123 Electrical Engineering Draftspersons and Technicians,75,1
2025-04,2333 Electrical Engineers,65,2
2025-04,2333 Electrical Engineers,75,2
2025-04,2333 Electrical Engineers,80,1
2025-04,2333 Electrical Engineers,60,1
2025-04,2321 Architects and Landscape Architects,65,4
2025-04,2321 Architects and Landscape Architects,75,2
2025-04,2321 Architects and Landscape Architects,70,2
2025-04,2321 Architects and Landscape Architects,80,1
2025-04,2321 Architects and Landscape Architects,95,1
2025-04,2321 Architects and Landscape Architects,90,2
2025-04,2531 General Practitioners and Resident Medical officers,75,2
2025-04,2531 General Practitioners and Resident Medical officers,80,6
2025-04,2531 General Practitioners and Resident Medical officers,90,4
2025-04,2531 General Practitioners and Resident Medical officers,85,14
2025-04,2414 Secondary School Teachers,65,3
2025-04,2414 Secondary School Teachers,75,5
2025-04,2414 Secondary School Teachers,70,5
2025-04,2414 Secondary School Teachers,80,4
2025-04,2414 Secondary School Teachers,85,2
2025-04,2414 Secondary School Teachers,60,1
2025-04,"2241 Actuaries, Mathematicians and Statisticians",75,1
2025-04,"2241 Actuaries, Mathematicians and Statisticians",90,1
2025-04,2421 University Lecturers and Tutors,65,1
2025-04,2421 University Lecturers and Tutors,75,2
2025-04,2421 University Lecturers and Tutors,70,1
2025-04,2421 University Lecturers and Tutors,80,2
2025-04,2421 University Lecturers and Tutors,95,2
2025-04,2421 University Lecturers and Tutors,85,2
2025-04,1332 Engineering Managers,70,3
2025-04,3122 Civil Engineering Draftspersons and Technicians,65,1
2025-04,3122 Civil Engineering Draftspersons and Technicians,75,7
2025-04,3122 Civil Engineering Draftspersons and Technicians,70,3
2025-04,3122 Civil Engineering Draftspersons and Technicians,80,1
2025-04,3122 Civil Engineering Draftspersons and Technicians,90,1
2025-04,3122 Civil Engineering Draftspersons and Technicians,85,1
2025-04,3122 Civil Engineering Draftspersons and Technicians,60,1
2025-04,2336 Mining Engineers,80,1
2025-04,2336 Mining Engineers,90,1
2025-04,2336 Mining Engineers,85,1
2025-04,3223 Structural Steel and Welding Trades Workers,75,2
2025-04,3223 Structural Steel and Welding Trades Workers,70,1
2025-04,1331 Construction Managers,65,2
2025-04,1331 Construction Managers,75,3
2025-04,1331 Construction Managers,70,2
2025-04,1331 Construction Managers,80,4
2025-04,1331 Construction Managers,90,1
2025-04,1331 Construction Managers,85,4
2025-04,2343 Environmental Scientists,75,1
2025-04,2343 Environmental Scientists,80,1
2025-04,2343 Environmental Scientists,85,2
2025-04,3312 Carpenters and Joiners,65,5
2025-04,3312 Carpenters and Joiners,75,1
2025-04,3312 Carpenters and Joiners,70,6
2025-04,3312 Carpenters and Joiners,80,1
2025-04,3312 Carpenters and Joiners,60,2
2025-04,2725 Social Workers,65,1
2025-04,2725 Social Workers,75,2
2025-04,2725 Social Workers,70,2
2025-04,2725 Social Workers,80,4
2025-04,2725 Social Workers,85,4
2025-04,2725 Social Workers,60,1
2025-04,3322 Painting Trades Workers,65,2
2025-04,3322 Painting Trades Workers,70,1
2025-04,3322 Painting Trades Workers,80,1
2025-04,3322 Painting Trades Workers,85,1
2025-04,2521 Chiropractors and Osteopaths,60,1
2025-04,3941 Cabinetmakers,70,1
2025-04,2243 Economists,90,1
2025-04,3311 Bricklayers and Stonemasons,65,1
2025-04,1342 Health and Welfare Services Managers,75,1
2025-04,2539 Other Medical Practitioners,65,1
2025-04,2539 Other Medical Practitioners,90,1
2025-04,3411 Electricians,65,2
2025-04,3411 Electricians,75,3
2025-04,3411 Electricians,70,1
2025-04,3411 Electricians,55,1
2025-04,2525 Physiotherapists,75,4
2025-04,2525 Physiotherapists,70,1
2025-04,2525 Physiotherapists,80,6
2025-04,2525 Physiotherapists,90,1
2025-04,2525 Physiotherapists,85,1
2025-04,2527 Speech Professionals and Audiologists,70,2
2025-04,2527 Speech Professionals and Audiologists,80,3
2025-04,2527 Speech Professionals and Audiologists,90,1
2025-04,2524 Occupational Therapists,65,1
2025-04,2524 Occupational Therapists,75,5
2025-04,2524 Occupational Therapists,70,3
2025-04,2524 Occupational Therapists,80,2
2025-04,2524 Occupational Therapists,85,2
2025-04,2524 Occupational Therapists,55,1
2025-04,2524 Occupational Therapists,60,1
2025-04,2723 Psychologists,75,1
2025-04,2541 Midwives,80,1
2025-04,3241 Panelbeaters,55,1
2025-04,2533 Internal Medicine Specialists,75,1
2025-04,3332 Plasterers,80,1
2025-04,3334 Wall and Floor Tilers,65,1
2025-04,3334 Wall and Floor Tilers,60,1
2025-04,3334 Wall and Floor Tilers,50,1
2025-04,2534 Psychiatrists,75,1
2025-12,2613 Software and Applications Programmers,65,2
2025-12,2613 Software and Applications Programmers,75,2
2025-12,2613 Software and Applications Programmers,70,1
2025-12,2613 Software and Applications Programmers,80,4
2025-12,2613 Software and Applications Programmers,95,2
2025-12,2613 Software and Applications Programmers,90,1
2025-12,2613 Software and Applications Programmers,85,1
2025-12,3212 Motor Mechanics,75,3
2025-12,3212 Motor Mechanics,70,2
2025-12,3212 Motor Mechanics,80,1
2025-12,2332 Civil Engineering Professionals,65,2
2025-12,2332 Civil Engineering Professionals,75,1
2025-12,2332 Civil Engineering Professionals,80,6
2025-12,2332 Civil Engineering Professionals,95,2
2025-12,2332 Civil Engineering Professionals,90,2
2025-12,2332 Civil Engineering Professionals,85,5
2025-12,2332 Civil Engineering Professionals,100,1
2025-12,2411 Early Childhood (Pre-primary School) Teachers,65,16
2025-12,2411 Early Childhood (Pre-primary School) Teachers,75,14
2025-12,2411 Early Childhood (Pre-primary School) Teachers,70,18
2025-12,2411 Early Childhood (Pre-primary School) Teachers,80,9
2025-12,2411 Early Childhood (Pre-primary School) Teachers,85,3
2025-12,2411 Early Childhood (Pre-primary School) Teachers,60,1
2025-12,2611 ICT Business and Systems Analysts,65,1
2025-12,2611 ICT Business and Systems Analysts,70,2
2025-12,2611 ICT Business and Systems Analysts,80,2
2025-12,2611 ICT Business and Systems Analysts,85,1
2025-12,2211 Accountants,65,1
2025-12,2211 Accountants,75,1
2025-12,2211 Accountants,60,2
2025-12,2344 Geologists Geophysicists and Hydrogeologists,75,2
2025-12,"2621 Database and Systems Administrators, and ICT Security Specialists",80,1
2025-12,"2212 Auditors, Company Secretaries and Corporate Treasurers",90,2
2025-12,2345 Life Scientists,65,2
2025-12,2345 Life Scientists,75,1
2025-12,2345 Life Scientists,80,2
2025-12,"2335 Industrial, Mechanical and Production Engineers",75,1
2025-12,"2335 Industrial, Mechanical and Production Engineers",70,1
2025-12,"2335 Industrial, Mechanical and Production Engineers",80,2
2025-12,"2335 Industrial, Mechanical and Production Engineers",95,3
2025-12,"2335 Industrial, Mechanical and Production Engineers",90,1
2025-12,"2335 Industrial, Mechanical and Production Engineers",55,1
2025-12,"2335 Industrial, Mechanical and Production Engineers",60,1
2025-12,"2335 Industrial, Mechanical and Production Engineers",100,1
2025-12,2339 Other Engineering Professionals,80,2
2025-12,2339 Other Engineering Professionals,95,1
2025-12,2339 Other Engineering Professionals,85,1
2025-12,2341 Agricultural and Forestry Scientists,60,1
2025-12,2544 Registered Nurses,65,12
2025-12,2544 Registered Nurses,75,59
2025-12,2544 Registered Nurses,70,42
2025-12,2544 Registered Nurses,80,5
2025-12,2544 Registered Nurses,85,3
2025-12,2544 Registered Nurses,60,2
2025-12,3513 Chefs,65,3
2025-12,3513 Chefs,75,1
2025-12,3513 Chefs,70,4
2025-12,3513 Chefs,80,1
2025-12,3513 Chefs,95,1
2025-12,3513 Chefs,60,2
2025-12,2334 Electronics Engineers,80,2
2025-12,2334 Electronics Engineers,100,1
2025-12,3232 Metal Fitters and Machinists,80,1
2025-12,2631 Computer Network Professionals,75,1
2025-12,2631 Computer Network Professionals,70,1
2025-12,2631 Computer Network Professionals,60,1
2025-12,2713 Solicitors,80,2
2025-12,2331 Chemical and Materials Engineers,65,2
2025-12,3123 Electrical Engineering Draftspersons and Technicians,70,1
2025-12,2333 Electrical Engineers,65,3
2025-12,2333 Electrical Engineers,75,1
2025-12,2333 Electrical Engineers,80,3
2025-12,2333 Electrical Engineers,95,3
2025-12,2333 Electrical Engineers,90,1
2025-12,2333 Electrical Engineers,85,4
2025-12,2333 Electrical Engineers,100,1
2025-12,2321 Architects and Landscape Architects,70,1
2025-12,2321 Architects and Landscape Architects,80,1
2025-12,2531 General Practitioners and Resident Medical officers,65,2
2025-12,2531 General Practitioners and Resident Medical officers,75,5
2025-12,2531 General Practitioners and Resident Medical officers,70,7
2025-12,2531 General Practitioners and Resident Medical officers,80,1
2025-12,2531 General Practitioners and Resident Medical officers,90,1
2025-12,2531 General Practitioners and Resident Medical officers,85,1
2025-12,2531 General Practitioners and Resident Medical officers,60,3
2025-12,2414 Secondary School Teachers,65,14
2025-12,2414 Secondary School Teachers,75,25
2025-12,2414 Secondary School Teachers,70,18
2025-12,2414 Secondary School Teachers,80,2
2025-12,2414 Secondary School Teachers,85,1
2025-12,2414 Secondary School Teachers,60,5
2025-12,"2241 Actuaries, Mathematicians and Statisticians",80,1
2025-12,2421 University Lecturers and Tutors,65,2
2025-12,2421 University Lecturers and Tutors,80,1
2025-12,2421 University Lecturers and Tutors,60,1
2025-12,1332 Engineering Managers,85,1
2025-12,3122 Civil Engineering Draftspersons and Technicians,65,1
2025-12,3122 Civil Engineering Draftspersons and Technicians,80,1
2025-12,2322 Cartographers and Surveyors,75,1
2025-12,2336 Mining Engineers,80,1
2025-12,2336 Mining Engineers,85,1
2025-12,3223 Structural Steel and Welding Trades Workers,70,6
2025-12,1331 Construction Managers,75,7
2025-12,1331 Construction Managers,70,4
2025-12,1331 Construction Managers,80,7
2025-12,1331 Construction Managers,85,1
2025-12,2343 Environmental Scientists,70,1
2025-12,3132 Telecommunications Technical Specialists,60,1
2025-12,3312 Carpenters and Joiners,65,1
2025-12,3312 Carpenters and Joiners,70,2
2025-12,3312 Carpenters and Joiners,55,1
2025-12,3312 Carpenters and Joiners,60,7
2025-12,2725 Social Workers,75,2
2025-12,2725 Social Workers,70,2
2025-12,2725 Social Workers,85,2
2025-12,3322 Painting Trades Workers,65,1
2025-12,3941 Cabinetmakers,65,1
2025-12,3941 Cabinetmakers,75,2
2025-12,3941 Cabinetmakers,70,2
2025-12,3311 Bricklayers and Stonemasons,65,1
2025-12,3311 Bricklayers and Stonemasons,60,2
2025-12,2539 Other Medical Practitioners,75,1
2025-12,2539 Other Medical Practitioners,70,2
2025-12,2539 Other Medical Practitioners,60,1
2025-12,3411 Electricians,65,1
2025-12,3411 Electricians,70,1
2025-12,3411 Electricians,80,1
2025-12,3411 Electricians,60,4
2025-12,2525 Physiotherapists,65,1
2025-12,2525 Physiotherapists,75,1
2025-12,2525 Physiotherapists,70,1
2025-12,2512 Medical Imaging Professionals,70,1
2025-12,3222 Sheetmetal Trades Workers,75,1
2025-12,2527 Speech Professionals and Audiologists,70,2
2025-12,2524 Occupational Therapists,65,2
2025-12,2524 Occupational Therapists,75,2
2025-12,2524 Occupational Therapists,70,2
2025-12,2524 Occupational Therapists,60,1
2025-12,3421 Airconditioning and Refrigeration Mechanics,65,1
2025-12,2346 Medical Laboratory Scientists,70,1
2025-12,2415 Special Education Teachers,70,1
2025-12,2723 Psychologists,75,1
2025-12,2723 Psychologists,70,1
2025-12,2723 Psychologists,60,1
2025-12,2541 Midwives,70,4
2025-12,2541 Midwives,80,1
2025-12,3341 Plumbers,70,1
2025-12,2533 Internal Medicine Specialists,75,1
2025-12,2533 Internal Medicine Specialists,70,2
2025-12,2533 Internal Medicine Specialists,85,1
2025-12,2533 Internal Medicine Specialists,60,1
2025-12,3332 Plasterers,60,1
2025-12,3334 Wall and Floor Tilers,65,2
2025-12,3334 Wall and Floor Tilers,55,1
2025-12,3211 Automotive Electricians,75,1
2025-11,2613 Software and Applications Programmers,75,2
2025-11,2613 Software and Applications Programmers,70,1
2025-11,2613 Software and Applications Programmers,80,2
2025-11,2613 Software and Applications Programmers,90,1
2025-11,2613 Software and Applications Programmers,85,2
2025-11,2613 Software and Applications Programmers,60,1
2025-11,3212 Motor Mechanics,65,1
2025-11,3212 Motor Mechanics,75,2
2025-11,3212 Motor Mechanics,80,4
2025-11,3212 Motor Mechanics,85,1
2025-11,2332 Civil Engineering Professionals,65,1
2025-11,2332 Civil Engineering Professionals,75,2
2025-11,2332 Civil Engineering Professionals,70,2
2025-11,2332 Civil Engineering Professionals,80,3
2025-11,2332 Civil Engineering Professionals,95,3
2025-11,2332 Civil Engineering Professionals,85,1
2025-11,2332 Civil Engineering Professionals,55,2
2025-11,2332 Civil Engineering Professionals,100,1
2025-11,2411 Early Childhood (Pre-primary School) Teachers,65,4
2025-11,2411 Early Childhood (Pre-primary School) Teachers,75,12
2025-11,2411 Early Childhood (Pre-primary School) Teachers,70,4
2025-11,2411 Early Childhood (Pre-primary School) Teachers,80,15
2025-11,2411 Early Childhood (Pre-primary School) Teachers,95,3
2025-11,2411 Early Childhood (Pre-primary School) Teachers,90,61
2025-11,2411 Early Childhood (Pre-primary School) Teachers,85,321
2025-11,2411 Early Childhood (Pre-primary School) Teachers,60,2
2025-11,2611 ICT Business and Systems Analysts,65,1
2025-11,2611 ICT Business and Systems Analysts,75,1
2025-11,2611 ICT Business and Systems Analysts,70,2
2025-11,2611 ICT Business and Systems Analysts,80,2
2025-11,2611 ICT Business and Systems Analysts,95,1
